Word:  nmf.py , Score:  0.413031674251 , List:  2 , Reps:  19
Word:  ensemble.randomforestclassifier , Score:  0.0131017727879 , List:  2 , Reps:  2
Word:  numpy.random.random , Score:  0.0130888549996 , List:  2 , Reps:  2
Word:  numpy.random.randomstate , Score:  0.0130888549996 , List:  2 , Reps:  2
Word:  alexandre.gramfort , Score:  0.0130056527871 , List:  9 , Reps:  9
Word:  i.e , Score:  0.0129655992245 , List:  131 , Reps:  135
Word:  pl.errorbar , Score:  0.0129401291821 , List:  6 , Reps:  15
Word:  sklearn.datasets.load_svmlight_file , Score:  0.0129298780277 , List:  2 , Reps:  2
Word:  sklearn.utils.murmurhash , Score:  0.0129088038882 , List:  1 , Reps:  1
Word:  sklearn.feature_extraction , Score:  0.0128890484014 , List:  13 , Reps:  17
Word:  regr.fit , Score:  0.0128604479772 , List:  5 , Reps:  5
Word:  sklearn.naive_bayes , Score:  0.0128602933189 , List:  9 , Reps:  15
Word:  ax.plot3d , Score:  0.0128544198045 , List:  1 , Reps:  2
Word:  p3.axes3d , Score:  0.0128544198045 , List:  1 , Reps:  2
Word:  accuracy.plot , Score:  0.0128421236309 , List:  1 , Reps:  4
Word:  np.array_split , Score:  0.0127373397 , List:  1 , Reps:  2
Word:  grid_search.itergrid , Score:  0.0127132159505 , List:  1 , Reps:  1
Word:  preprocessing.normalize , Score:  0.0127033952921 , List:  2 , Reps:  2
Word:  anova_svm.set_params , Score:  0.0126939826435 , List:  1 , Reps:  1
Word:  anova_svm.score , Score:  0.0126939826435 , List:  1 , Reps:  1
Word:  utils.shuffle , Score:  0.0126939826435 , List:  1 , Reps:  1
Word:  utils.check_random_state , Score:  0.0126939826435 , List:  1 , Reps:  1
Word:  utils.resample , Score:  0.0126939826435 , List:  1 , Reps:  1
Word:  sklearn.cluster.spectralclustering , Score:  0.0126570572773 , List:  2 , Reps:  6
Word:  s.split , Score:  0.0126176278607 , List:  1 , Reps:  1
Word:  dec.shape , Score:  0.0125609618673 , List:  1 , Reps:  2
Word:  plot_logistic_l1_l2_sparsity.py , Score:  0.0125234664587 , List:  1 , Reps:  1
Word:  sklearn.decomposition.sparsepca , Score:  0.0124502710562 , List:  2 , Reps:  8
Word:  ax.set_title , Score:  0.0124346073971 , List:  2 , Reps:  4
Word:  sklearn.linear_model.sgdclassifier , Score:  0.012416226049 , List:  3 , Reps:  3
Word:  sklearn.feature_selection , Score:  0.0124161745895 , List:  12 , Reps:  27
Word:  stats.norm.rvs , Score:  0.0123673738059 , List:  2 , Reps:  4
Word:  sklearn.neighbors.radiusneighborsclassifier , Score:  0.0122313739466 , List:  1 , Reps:  1
Word:  sklearn.metrics.pairwise.distance_metrics , Score:  0.0122180160573 , List:  1 , Reps:  2
Word:  sklearn.metrics.pairwise.polynomial_kernel , Score:  0.0122180160573 , List:  1 , Reps:  2
Word:  sklearn.pairwise.euclidean_distances , Score:  0.0122180160573 , List:  1 , Reps:  2
Word:  sklearn.metrics.pairwise.rbf_kernel , Score:  0.0122180160573 , List:  1 , Reps:  2
Word:  gb.predict , Score:  0.0122066986996 , List:  4 , Reps:  4
Word:  ear_model.logisticregression , Score:  0.0121781168757 , List:  1 , Reps:  1
Word:  np.unique , Score:  0.0121047882449 , List:  17 , Reps:  20
Word:  le_42.txt , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  sklearn.datasets.load_files , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  sklearn.datasets.load_les , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  le_2.txt , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  pl.gray , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  le_44.txt , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  le_1.txt , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  le_43.txt , Score:  0.0120383393506 , List:  1 , Reps:  1
Word:  rng.rand , Score:  0.0120356415834 , List:  3 , Reps:  5
Word:  svm.nusvc , Score:  0.0120339909113 , List:  2 , Reps:  2
Word:  coefs.t , Score:  0.0120253995376 , List:  1 , Reps:  2
Word:  rbf_svc.kernel , Score:  0.0120210924461 , List:  1 , Reps:  1
Word:  linear_svc.kernel , Score:  0.0120210924461 , List:  1 , Reps:  1
Word:  preprocessing.binarizer , Score:  0.0120185744015 , List:  2 , Reps:  3
Word:  sklearn.ensemble.randomforestclassier , Score:  0.0119959042515 , List:  3 , Reps:  12
Word:  sklearn.ensemble.extratreesclassier , Score:  0.0119669284046 , List:  3 , Reps:  12
Word:  clf.best_alpha , Score:  0.0119355939223 , List:  1 , Reps:  1
Word:  a.todense , Score:  0.0119148373335 , List:  8 , Reps:  8
Word:  newsgroups_train.target_names , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  vectors.shape , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  newsgroups_train.target , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  newsgroups_train.filenames.shape , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  newsgroups_train.target.shape , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  species.pts_test , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  species.name , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  species.pts_train , Score:  0.0119059560516 , List:  1 , Reps:  2
Word:  coef_.reshape , Score:  0.0118722639227 , List:  1 , Reps:  2
Word:  sklearn.datasets.make_multilabel_classification , Score:  0.0118680658096 , List:  1 , Reps:  1
Word:  sklearn.datasets.make_multilabel_classication , Score:  0.0118680658096 , List:  1 , Reps:  1
Word:  samples_generator.make_classification , Score:  0.0118598077057 , List:  2 , Reps:  2
Word:  sklearn.pls , Score:  0.0118568718288 , List:  8 , Reps:  15
Word:  decomposition.dict_learning , Score:  0.0118012975068 , List:  1 , Reps:  1
Word:  decomposition.dict_learning_online , Score:  0.0118012975068 , List:  1 , Reps:  1
Word:  pl.quiver , Score:  0.0117847226508 , List:  1 , Reps:  2
Word:  metrics.v_measure_score , Score:  0.0117417712125 , List:  6 , Reps:  7
Word:  numpy.asarray , Score:  0.0117025418792 , List:  1 , Reps:  1
Word:  pls.cca , Score:  0.0116862430743 , List:  1 , Reps:  1
Word:  pls.plscanonical , Score:  0.0116862430743 , List:  1 , Reps:  1
Word:  pls.plsregression , Score:  0.0116862430743 , List:  1 , Reps:  1
Word:  pls.plssvd , Score:  0.0116862430743 , List:  1 , Reps:  1
Word:  feature_selection.univariate_selection.chi , Score:  0.0116699896069 , List:  1 , Reps:  1
Word:  linear_model.logisticregression , Score:  0.0116683098504 , List:  15 , Reps:  16
Word:  derivation.tex , Score:  0.0116453484823 , List:  2 , Reps:  2
Word:  scipy.optimize , Score:  0.0116331745919 , List:  2 , Reps:  2
Word:  plot_gp_probabilistic_classification_after_regression.py , Score:  0.0115734103826 , List:  1 , Reps:  1
Word:  neigh.radius_neighbors_graph , Score:  0.0115542112275 , List:  3 , Reps:  3
Word:  selector.support , Score:  0.0115365162391 , List:  2 , Reps:  2
Word:  selector.ranking , Score:  0.0115365162391 , List:  2 , Reps:  2
Word:  svm.linearsvc , Score:  0.0115220401405 , List:  10 , Reps:  11
Word:  plot_iris_classifiers.py , Score:  0.0115099074449 , List:  1 , Reps:  1
Word:  sklearn.grid_search , Score:  0.0114865080228 , List:  13 , Reps:  19
Word:  scaler.fit , Score:  0.0114627356931 , List:  1 , Reps:  1
Word:  clf.score , Score:  0.0114378234851 , List:  4 , Reps:  4
Word:  np.arange , Score:  0.011380774601 , List:  32 , Reps:  61
Word:  h.transaxes , Score:  0.0113311580383 , List:  1 , Reps:  2
Word:  np.inf , Score:  0.0113058302474 , List:  2 , Reps:  2
Word:  y.t , Score:  0.0112994093178 , List:  3 , Reps:  4
Word:  scipy.sparse.csc_matrix , Score:  0.0112789520217 , List:  2 , Reps:  2
Word:  cross_validation.cross_val_score , Score:  0.0112472061419 , List:  9 , Reps:  9
Word:  w.r.t , Score:  0.0112466244028 , List:  5 , Reps:  5
Word:  sklearn.tree , Score:  0.0112254375505 , List:  11 , Reps:  19
Word:  vec.fit_transform , Score:  0.0112137955595 , List:  1 , Reps:  2
Word:  vec.get_feature_names , Score:  0.0112137955595 , List:  1 , Reps:  2
Word:  self.dim , Score:  0.0112103838404 , List:  2 , Reps:  2
Word:  sklearn.cross_validation.leaveplabelout , Score:  0.0111714370576 , List:  4 , Reps:  5
Word:  image.extract_patches_2d , Score:  0.011165851879 , List:  2 , Reps:  3
Word:  svm.svr , Score:  0.0111469672722 , List:  2 , Reps:  2
Word:  empiricalcovariance.fit , Score:  0.0110549703918 , List:  1 , Reps:  1
Word:  pl.gca , Score:  0.0110364855587 , List:  3 , Reps:  5
Word:  graph.data.std , Score:  0.0110295399637 , List:  1 , Reps:  2
Word:  img.shape , Score:  0.0110295399637 , List:  1 , Reps:  2
Word:  mask.shape , Score:  0.0110295399637 , List:  1 , Reps:  2
Word:  classif.estimators , Score:  0.0110150607514 , List:  1 , Reps:  2
Word:  sklearn.feature_extraction.text.tdfvectorizer , Score:  0.0110010735062 , List:  2 , Reps:  14
Word:  sklearn.covariance.empiricalcovariance , Score:  0.0109816682471 , List:  2 , Reps:  9
Word:  np.dot , Score:  0.0109664115247 , List:  35 , Reps:  52
Word:  np.random.randn , Score:  0.0109501297466 , List:  31 , Reps:  57
Word:  sklearn.linear_model.ridgeclassiercv , Score:  0.0108913467236 , List:  3 , Reps:  8
Word:  e.g , Score:  0.0108696935954 , List:  79 , Reps:  81
Word:  pep8.py , Score:  0.0108688115639 , List:  1 , Reps:  1
Word:  tbayes.eecs.umich.edu , Score:  0.0107872945785 , List:  2 , Reps:  2
Word:  pca.n_components , Score:  0.0107849903951 , List:  1 , Reps:  1
Word:  1.19346747e , Score:  0.0107849903951 , List:  1 , Reps:  1
Word:  2.18565811e , Score:  0.0107849903951 , List:  1 , Reps:  1
Word:  x_reduced.shape , Score:  0.0107849903951 , List:  1 , Reps:  1
Word:  8.43026679e , Score:  0.0107849903951 , List:  1 , Reps:  1
Word:  feature_selection.selectfdr , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  feature_selection.rfe , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  feature_selection.selectfpr , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  feature_selection.selectkbest , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  feature_selection.selectfwe , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  feature_selection.rfecv , Score:  0.0107298242038 , List:  1 , Reps:  1
Word:  sklearn.linear_model.sparse.sgdclassier , Score:  0.0107137659831 , List:  2 , Reps:  13
Word:  sklearn.decomposition.nmf , Score:  0.0106960492715 , List:  3 , Reps:  9
Word:  sklearn.lda , Score:  0.0106905321263 , List:  6 , Reps:  10
Word:  preprocessing.labelbinarizer , Score:  0.0106609699713 , List:  2 , Reps:  2
Word:  regr.set_params , Score:  0.0106415811443 , List:  2 , Reps:  2
Word:  np.eye , Score:  0.0105503927921 , List:  2 , Reps:  5
Word:  np.bool , Score:  0.0105146898839 , List:  1 , Reps:  1
Word:  o.ledoit , Score:  0.0104884031592 , List:  1 , Reps:  1
Word:  m.wolfs , Score:  0.0104884031592 , List:  1 , Reps:  1
Word:  sklearn.metrics.pairwise , Score:  0.0104642168705 , List:  9 , Reps:  20
Word:  bic.min , Score:  0.0104589872575 , List:  1 , Reps:  2
Word:  bic.argmin , Score:  0.0104589872575 , List:  1 , Reps:  2
Word:  neighbors.kneighbors_graph , Score:  0.010439613396 , List:  2 , Reps:  2
Word:  sklearn.cross_validation , Score:  0.0104199257839 , List:  33 , Reps:  53
Word:  sklearn.cluster.affinity_propagation , Score:  0.0103845575834 , List:  1 , Reps:  1
Word:  sklearn.cluster.afnity_propagation , Score:  0.0103845575834 , List:  1 , Reps:  1
Word:  np.identity , Score:  0.0103677510398 , List:  8 , Reps:  8
Word:  linear_model.ridge , Score:  0.0103550193243 , List:  5 , Reps:  5
Word:  scaler.mean , Score:  0.0103461436836 , List:  1 , Reps:  1
Word:  x_scaled.std , Score:  0.0103461436836 , List:  1 , Reps:  1
Word:  x_scaled.mean , Score:  0.0103461436836 , List:  1 , Reps:  1
Word:  scaler.std , Score:  0.0103461436836 , List:  1 , Reps:  1
Word:  sklearn.decomposition.pca , Score:  0.0103097673996 , List:  3 , Reps:  10
Word:  linear_model.sparse.lasso , Score:  0.0102582600867 , List:  3 , Reps:  4
Word:  pl.matshow , Score:  0.0102381517496 , List:  6 , Reps:  9
Word:  hmm.gaussianhmm , Score:  0.0102240703812 , List:  5 , Reps:  6
Word:  plot_sgd_ols.py , Score:  0.0102201248811 , List:  1 , Reps:  1
Word:  pickle.dumps , Score:  0.0101851787015 , List:  2 , Reps:  2
Word:  pickle.loads , Score:  0.0101851787015 , List:  2 , Reps:  2
Word:  sklearn.neighbors , Score:  0.0101441313773 , List:  31 , Reps:  45
Word:  model.alphas , Score:  0.0101429102779 , List:  1 , Reps:  2
Word:  x_test.shape , Score:  0.0101190711742 , List:  3 , Reps:  3
Word:  data.target_names , Score:  0.0100786901605 , List:  2 , Reps:  2
Word:  lanl.gov , Score:  0.00999788207014 , List:  1 , Reps:  2
Word:  x.sum , Score:  0.00999788207014 , List:  1 , Reps:  2
Word:  x.indptr , Score:  0.00999788207014 , List:  1 , Reps:  2
Word:  cross_validation.shufflesplit , Score:  0.0099892325191 , List:  4 , Reps:  5
Word:  neighbors.kneighborsregressor , Score:  0.00997246974969 , List:  2 , Reps:  2
Word:  sklearn.cross_validation.kfold , Score:  0.00995578931418 , List:  4 , Reps:  5
Word:  nsup.org , Score:  0.00995340750577 , List:  1 , Reps:  1
Word:  plot_tomography_l1_reconstruction.py , Score:  0.00995340750577 , List:  1 , Reps:  1
Word:  sklearn.ensemble.extratreesclassifieran , Score:  0.00994161436891 , List:  1 , Reps:  1
Word:  sklearn.ensemble.extratreesregressoran , Score:  0.00994161436891 , List:  1 , Reps:  1
Word:  www.euroscipy.org , Score:  0.00992984914481 , List:  1 , Reps:  1
Word:  preprocessing.scale , Score:  0.00992070893743 , List:  2 , Reps:  2
Word:  2.2204460492503131e , Score:  0.00984962567583 , List:  22 , Reps:  22
Word:  model.fit , Score:  0.00981108671644 , List:  5 , Reps:  7
Word:  gp.fit , Score:  0.00979345527506 , List:  4 , Reps:  6
Word:  dict.key , Score:  0.00976801225537 , List:  1 , Reps:  1
Word:  citeseer.ist.psu.edu , Score:  0.00975631946648 , List:  3 , Reps:  3
Word:  lda.lda , Score:  0.00972216394257 , List:  5 , Reps:  5
Word:  cca.transform , Score:  0.00970025725707 , List:  1 , Reps:  1
Word:  icml09.pdf , Score:  0.00968108403669 , List:  2 , Reps:  2
Word:  www.di.ens.fr , Score:  0.00968108403669 , List:  2 , Reps:  2
Word:  maxent_dual.pdf , Score:  0.00967032078744 , List:  2 , Reps:  2
Word:  plot_digits_last_image.py , Score:  0.00964450865214 , List:  1 , Reps:  1
Word:  pl.stem , Score:  0.00963958421576 , List:  1 , Reps:  3
Word:  python.supp , Score:  0.00959541550813 , List:  2 , Reps:  2
Word:  ensemble.gradientboostingclassifier , Score:  0.00958125969891 , List:  3 , Reps:  3
Word:  cross_validation.train_test_split , Score:  0.00954537282502 , List:  4 , Reps:  4
Word:  feature_selection.chi , Score:  0.00952408913435 , List:  1 , Reps:  1
Word:  alt.atheism , Score:  0.0095002912968 , List:  3 , Reps:  7
Word:  sklearn.cross_validation.leavepout , Score:  0.00948534091681 , List:  4 , Reps:  5
Word:  self.t_intercept , Score:  0.00945346498028 , List:  3 , Reps:  3
Word:  self.intercept_scaling , Score:  0.00945346498028 , List:  3 , Reps:  3
Word:  sklearn.metrics , Score:  0.0093756029787 , List:  22 , Reps:  53
Word:  factory.__name , Score:  0.00937510896912 , List:  1 , Reps:  2
Word:  centers.shape , Score:  0.00937510896912 , List:  1 , Reps:  2
Word:  subfig1.contour , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  subfig3.plot , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  subfig2.plot , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  robust_cov.mahalanobis , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  emp_cov.mahalanobis , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  subfig1.scatter , Score:  0.00936725931048 , List:  1 , Reps:  2
Word:  scipy.sparse.coo_matrix , Score:  0.00935420571612 , List:  1 , Reps:  1
Word:  plt.axis , Score:  0.00934610182503 , List:  1 , Reps:  3
Word:  plt.cm.gray , Score:  0.00934610182503 , List:  1 , Reps:  3
Word:  plt.imshow , Score:  0.00934610182503 , List:  1 , Reps:  3
Word:  plt.subplot , Score:  0.00934610182503 , List:  1 , Reps:  3
Word:  readme.txt , Score:  0.00931267761083 , List:  1 , Reps:  1
Word:  neighbors.radius_neighbors_graph , Score:  0.00931267761083 , List:  1 , Reps:  1
Word:  feature_extraction.image.img_to_graph , Score:  0.00928177270726 , List:  1 , Reps:  1
Word:  feature_extraction.image.reconstruct_from_patches_2d , Score:  0.00928177270726 , List:  1 , Reps:  1
Word:  feature_extraction.image.extract_patches_2d , Score:  0.00928177270726 , List:  1 , Reps:  1
Word:  feature_extraction.image.grid_to_graph , Score:  0.00928177270726 , List:  1 , Reps:  1
Word:  feature_extraction.image.patchextractor , Score:  0.00928177270726 , List:  1 , Reps:  1
Word:  pl.cm.spectral , Score:  0.00922782518615 , List:  8 , Reps:  14
Word:  sklearn.linear_model , Score:  0.00915999704347 , List:  28 , Reps:  64
Word:  sklearn.linear_model.linearregression , Score:  0.00910501341205 , List:  2 , Reps:  9
Word:  sklearn.preprocessing , Score:  0.00907783230012 , List:  12 , Reps:  22
Word:  bscikits.learn , Score:  0.00907105138093 , List:  1 , Reps:  1
Word:  base.baseestimator , Score:  0.00907105138093 , List:  1 , Reps:  1
Word:  sklearn.neighbors.kneighborsclassifier , Score:  0.00906125542912 , List:  1 , Reps:  1
Word:  linear_model.lasso , Score:  0.00904281838062 , List:  18 , Reps:  18
Word:  label_propagation.labelspreading , Score:  0.009041532022 , List:  4 , Reps:  6
Word:  www.springerlink.com , Score:  0.0090029211667 , List:  1 , Reps:  1
Word:  datetime.date , Score:  0.00895966100092 , List:  1 , Reps:  2
Word:  4.97052623e , Score:  0.00895966100092 , List:  1 , Reps:  2
Word:  svm.sparse.svc , Score:  0.00895487996517 , List:  1 , Reps:  1
Word:  svm.sparse.svr , Score:  0.00895487996517 , List:  1 , Reps:  1
Word:  svm.sparse.linearsvc , Score:  0.00895487996517 , List:  1 , Reps:  1
Word:  regr.coef , Score:  0.00891779864663 , List:  3 , Reps:  3
Word:  cluster.ward , Score:  0.00887247449214 , List:  2 , Reps:  2
Word:  cluster.spectralclustering , Score:  0.00887247449214 , List:  2 , Reps:  2
Word:  cluster.affinitypropagation , Score:  0.00887247449214 , List:  2 , Reps:  2
Word:  cluster.minibatchkmeans , Score:  0.00887247449214 , List:  2 , Reps:  2
Word:  cluster.meanshift , Score:  0.00887247449214 , List:  2 , Reps:  2
Word:  sklearn.linear_model.ridgeclassier , Score:  0.00886910065597 , List:  2 , Reps:  7
Word:  sklearn.neighbors.radiusneighborsclassier , Score:  0.00886901232522 , List:  2 , Reps:  9
Word:  ball_tree.query , Score:  0.00886424809288 , List:  2 , Reps:  2
Word:  svm.libsvm.cross_validation , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  svm.libsvm.fit , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  svm.libsvm.predict , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  svm.libsvm.predict_proba , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  svm.libsvm.decision_function , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  sklearn.svm.libsvm.fit , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  sklearn.svm.libsvm.t , Score:  0.00883233950249 , List:  1 , Reps:  1
Word:  tk.stringvar , Score:  0.00879069934768 , List:  1 , Reps:  4
Word:  tk.label , Score:  0.00879069934768 , List:  1 , Reps:  4
Word:  self.contours.append , Score:  0.00879069934768 , List:  1 , Reps:  4
Word:  self.fitted , Score:  0.00879069934768 , List:  1 , Reps:  4
Word:  tk.entry , Score:  0.00879069934768 , List:  1 , Reps:  4
Word:  plot_svm_parameters_selection.py , Score:  0.00874944997639 , List:  1 , Reps:  1
Word:  iris_dataset.data , Score:  0.00874944997639 , List:  1 , Reps:  1
Word:  iris_dataset.target , Score:  0.00874944997639 , List:  1 , Reps:  1
Word:  pl.bar , Score:  0.00871286763764 , List:  2 , Reps:  3
Word:  sklearn.semi_supervised , Score:  0.00869803776755 , List:  10 , Reps:  15
Word:  diabetes.target , Score:  0.00866846150096 , List:  9 , Reps:  13
Word:  gmail.com , Score:  0.00866259750181 , List:  10 , Reps:  12
Word:  cluster.kmeans , Score:  0.00865161516306 , List:  5 , Reps:  5
Word:  lena.shape , Score:  0.00858761020799 , List:  6 , Reps:  9
Word:  pl.cm.paired , Score:  0.00857977494673 , List:  20 , Reps:  34
Word:  lasso_path_with_crossvalidation.py , Score:  0.00854092673635 , List:  4 , Reps:  4
Word:  rfe.fit , Score:  0.00852715704 , List:  1 , Reps:  1
Word:  rfe.ranking_.reshape , Score:  0.00852715704 , List:  1 , Reps:  1
Word:  plot_rfe_digits.py , Score:  0.00852715704 , List:  1 , Reps:  1
Word:  sklearn.cross_validation.leaveonelabelout , Score:  0.00852534147666 , List:  4 , Reps:  5
Word:  selector.fit , Score:  0.00847217915888 , List:  3 , Reps:  3
Word:  plt.ylim , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  plt.contour , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  sklearn.multiclass.onevsoneclassifier , Score:  0.00845838964452 , List:  1 , Reps:  1
Word:  plt.scatter , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  plt.xlabel , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  plt.ylabel , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  plt.xlim , Score:  0.00845838964452 , List:  1 , Reps:  2
Word:  metrics.roc_curve , Score:  0.00836368043198 , List:  4 , Reps:  5
Word:  flower.dtype , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  flower.shape , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  www.cs.nyu.edu , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  facedatabase.html , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  ower.jpg , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  flower.jpg , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  china.dtype , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  www.uk.research.att.com , Score:  0.00834897763917 , List:  1 , Reps:  1
Word:  metrics.euclidean_distances , Score:  0.00832412949143 , List:  1 , Reps:  1
Word:  hal.inria.fr , Score:  0.00832412949143 , List:  1 , Reps:  1
Word:  arxiv.org , Score:  0.00832412949143 , List:  1 , Reps:  1
Word:  pls2.coefs , Score:  0.00831794054757 , List:  1 , Reps:  2
Word:  np.ones , Score:  0.00828174830072 , List:  13 , Reps:  20
Word:  digits.data , Score:  0.00827313389104 , List:  16 , Reps:  21
Word:  a.k.a , Score:  0.00822407394307 , List:  21 , Reps:  24
Word:  semi_supervised.labelspreading , Score:  0.00819406496813 , List:  1 , Reps:  1
Word:  pages.cs.wisc.edu , Score:  0.00819406496813 , List:  1 , Reps:  1
Word:  107.pdf , Score:  0.00819406496813 , List:  1 , Reps:  1
Word:  semi_supervised.labelpropagation , Score:  0.00819406496813 , List:  1 , Reps:  1
Word:  np.searchsorted , Score:  0.00819240201588 , List:  2 , Reps:  3
Word:  lle.py , Score:  0.0081701290432 , List:  1 , Reps:  1
Word:  ist.massey.ac.nz , Score:  0.0081701290432 , List:  1 , Reps:  1
Word:  logo.bmp , Score:  0.0081701290432 , List:  1 , Reps:  1
Word:  setup.cfg , Score:  0.0081701290432 , List:  1 , Reps:  1
Word:  plt.title , Score:  0.00816684225652 , List:  2 , Reps:  5
Word:  sklearn.cross_validation.bootstrap , Score:  0.00816500818988 , List:  3 , Reps:  4
Word:  v.inverse_transform , Score:  0.00816218144685 , List:  1 , Reps:  1
Word:  v.transform , Score:  0.00816218144685 , List:  1 , Reps:  1
Word:  v.fit_transform , Score:  0.00816218144685 , List:  1 , Reps:  1
Word:  sklearn.decomposition , Score:  0.00815530694473 , List:  23 , Reps:  42
Word:  vincent.dubourg , Score:  0.00815435669984 , List:  2 , Reps:  3
Word:  linear_model.linearregression , Score:  0.00814219421482 , List:  6 , Reps:  8
Word:  data.shape , Score:  0.00812806336484 , List:  4 , Reps:  5
Word:  plot_confusion_matrix.py , Score:  0.00808354771422 , List:  1 , Reps:  1
Word:  cross_validation.bootstrap , Score:  0.00806613071304 , List:  3 , Reps:  3
Word:  docs.cython.org , Score:  0.00806025218767 , List:  1 , Reps:  1
Word:  v.t , Score:  0.00805638264749 , List:  1 , Reps:  2
Word:  stats.norm , Score:  0.00805638264749 , List:  1 , Reps:  2
Word:  diabetes.data , Score:  0.00805355659003 , List:  9 , Reps:  12
Word:  research.microsoft.com , Score:  0.00803709054345 , List:  1 , Reps:  1
Word:  efcient_ssl.pdf , Score:  0.00803709054345 , List:  1 , Reps:  1
Word:  iris.data.shape , Score:  0.00803605340729 , List:  4 , Reps:  4
Word:  pl.subplot , Score:  0.00801600715813 , List:  39 , Reps:  75
Word:  ax.set_yticks , Score:  0.00800001549536 , List:  3 , Reps:  5
Word:  ax.set_xticks , Score:  0.00800001549536 , List:  3 , Reps:  5
Word:  plot_weighted_samples.py , Score:  0.00799116431177 , List:  1 , Reps:  1
Word:  sklearn.cluster.afnitypropagation , Score:  0.00798183603812 , List:  2 , Reps:  5
Word:  ax.xaxis.set_major_formatter , Score:  0.0079466081659 , List:  2 , Reps:  3
Word:  agglo.inverse_transform , Score:  0.00789955536531 , List:  2 , Reps:  2
Word:  agglo.fit , Score:  0.00789955536531 , List:  2 , Reps:  2
Word:  cluster.wardagglomeration , Score:  0.00789955536531 , List:  2 , Reps:  2
Word:  images.shape , Score:  0.00789955536531 , List:  2 , Reps:  2
Word:  agglo.transform , Score:  0.00789955536531 , List:  2 , Reps:  2
Word:  clf2.predict , Score:  0.00788601741293 , List:  1 , Reps:  1
Word:  joblib.load , Score:  0.00788601741293 , List:  1 , Reps:  1
Word:  filename.pkl , Score:  0.00788601741293 , List:  1 , Reps:  1
Word:  sklearn.externals , Score:  0.00788601741293 , List:  1 , Reps:  1
Word:  pl.imshow , Score:  0.00787232267878 , List:  20 , Reps:  33
Word:  sklearn.datasets , Score:  0.00786256963585 , List:  52 , Reps:  95
Word:  sklearn.tree.extratreeclassier , Score:  0.00785440921391 , List:  2 , Reps:  11
Word:  lena.copy , Score:  0.00782351750803 , List:  1 , Reps:  2
Word:  patches.min , Score:  0.00782351750803 , List:  1 , Reps:  2
Word:  patches.max , Score:  0.00782351750803 , List:  1 , Reps:  2
Word:  data.reshape , Score:  0.00782351750803 , List:  1 , Reps:  2
Word:  metrics.silhouette_score , Score:  0.007807364667 , List:  6 , Reps:  6
Word:  grid.best_estimator , Score:  0.00773338481785 , List:  1 , Reps:  1
Word:  grid.grid_scores , Score:  0.00773338481785 , List:  1 , Reps:  1
Word:  grid.fit , Score:  0.00773338481785 , List:  1 , Reps:  1
Word:  sklearn.utils.shufe , Score:  0.00768381183824 , List:  1 , Reps:  1
Word:  sklearn.qda , Score:  0.00767888692461 , List:  5 , Reps:  8
Word:  pca.fit , Score:  0.00767820851906 , List:  9 , Reps:  9
Word:  neighbors.nearestneighbors , Score:  0.00767724597365 , List:  3 , Reps:  3
Word:  np.float , Score:  0.00767722682951 , List:  13 , Reps:  18
